tick,event_time_ns,monotonic_ns,vehicle_speed,vehicle_speed_valid,external_stop,autonomous_enabled,lane_confidence,gps_valid,lidar_valid,avoid_updated,avoid_maneuver_done,avoid_path_n,avoid_generation,avoid_age_s,avoid_timeout_s,obstacle,avoidable,ttc,avoid_x,avoid_y,avoid_yaw,avoid_k
790,1789393218018924194,46117071464468,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
791,1789393218028932157,46117081472435,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
792,1789393218039010975,46117091551237,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
793,1789393218048967733,46117101508001,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
794,1789393218058958902,46117111499158,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
795,1789393218068924377,46117121464641,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
796,1789393218078976987,46117131517261,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
797,1789393218088932542,46117141472817,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
798,1789393218098939361,46117151479629,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
799,1789393218108914409,46117161454684,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
800,1789393218118912144,46117171452419,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
801,1789393218128920997,46117181461273,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
802,1789393218138918287,46117191458567,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
803,1789393218148935320,46117201475600,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
804,1789393218158934672,46117211474953,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
805,1789393218168902008,46117221442289,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
806,1789393218178935282,46117231475541,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
807,1789393218188940225,46117241480508,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
808,1789393218198918843,46117251459124,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
809,1789393218208929348,46117261469623,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
810,1789393218218928983,46117271469257,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
811,1789393218228934864,46117281475145,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
812,1789393218238905408,46117291445690,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
813,1789393218248933361,46117301473639,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
814,1789393218258923311,46117311463593,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
815,1789393218268904761,46117321445041,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
816,1789393218278963142,46117331503421,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
817,1789393218288940454,46117341480727,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
818,1789393218298943079,46117351483356,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
819,1789393218308933045,46117361473316,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
820,1789393218318933348,46117371473620,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
821,1789393218328936794,46117381477061,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
822,1789393218338925289,46117391465563,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
823,1789393218348980531,46117401520807,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
824,1789393218358927027,46117411467279,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
825,1789393218368932665,46117421472921,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
826,1789393218378928446,46117431468710,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
827,1789393218388961599,46117441501875,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
828,1789393218398966126,46117451506390,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
829,1789393218408939389,46117461479662,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
830,1789393218418932042,46117471472312,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
831,1789393218428928139,46117481468409,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
832,1789393218439002360,46117491542616,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
833,1789393218448916500,46117501456702,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
834,1789393218458932265,46117511472516,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
835,1789393218468951214,46117521491493,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
836,1789393218478963027,46117531503295,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
837,1789393218488935414,46117541475672,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
838,1789393218498931790,46117551472058,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
839,1789393218508921092,46117561461369,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
840,1789393218518933515,46117571473783,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
841,1789393218528930102,46117581470369,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
842,1789393218538916517,46117591456787,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
843,1789393218548925945,46117601466210,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
844,1789393218558937687,46117611477947,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
845,1789393218569001004,46117621541269,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
846,1789393218578944028,46117631484293,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
847,1789393218588927530,46117641467803,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
848,1789393218598930963,46117651471235,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
849,1789393218608913049,46117661453308,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
850,1789393218618930446,46117671470712,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
851,1789393218628931630,46117681471809,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
852,1789393218638965599,46117691505864,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
853,1789393218648961957,46117701502225,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
854,1789393218658930060,46117711470324,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
855,1789393218668979751,46117721520021,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
856,1789393218678926985,46117731467128,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
857,1789393218688928220,46117741468496,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
858,1789393218698928912,46117751469183,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
859,1789393218708916916,46117761457188,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
860,1789393218718916500,46117771456776,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
861,1789393218728917682,46117781457958,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
862,1789393218738965180,46117791505460,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
863,1789393218748938709,46117801478989,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
864,1789393218758950476,46117811490752,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
865,1789393218768941768,46117821482049,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
866,1789393218778924324,46117831464605,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
867,1789393218788962162,46117841502435,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
868,1789393218798926459,46117851466736,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
869,1789393218808924790,46117861465059,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
870,1789393218818930311,46117871470585,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
871,1789393218828925351,46117881465632,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
872,1789393218838973804,46117891514086,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
873,1789393218848937788,46117901478064,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
874,1789393218858914205,46117911454485,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
875,1789393218868938570,46117921478850,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
876,1789393218878955781,46117931496060,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
877,1789393218888915808,46117941456085,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
878,1789393218898912935,46117951453209,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
879,1789393218908914620,46117961454896,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
880,1789393218918923358,46117971463633,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
881,1789393218928918189,46117981458456,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
882,1789393218938942732,46117991483012,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
883,1789393218948923366,46118001463618,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
884,1789393218958923826,46118011464098,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
885,1789393218968966576,46118021506731,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
886,1789393218978982425,46118031522697,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
887,1789393218988967130,46118041507402,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
888,1789393218998950220,46118051490478,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
889,1789393219008935169,46118061475366,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
890,1789393219018997021,46118071537287,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
891,1789393219028939633,46118081479902,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
892,1789393219038936172,46118091476436,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
893,1789393219048941673,46118101481948,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
894,1789393219058941536,46118111481812,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
895,1789393219068935967,46118121476154,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
896,1789393219078940442,46118131480615,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
897,1789393219088927818,46118141468092,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
898,1789393219098922843,46118151463116,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
899,1789393219108915899,46118161456174,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
900,1789393219118913728,46118171454002,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
901,1789393219128945837,46118181486105,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
902,1789393219138931360,46118191471633,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
903,1789393219148920877,46118201461148,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
904,1789393219158979684,46118211519958,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
905,1789393219168962442,46118221502595,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
906,1789393219178932529,46118231472794,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
907,1789393219188958948,46118241499223,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
908,1789393219198974356,46118251514569,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
909,1789393219208937238,46118261477513,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
910,1789393219218954388,46118271494656,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
911,1789393219228930472,46118281470674,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
912,1789393219238965307,46118291505561,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
913,1789393219248938561,46118301478830,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
914,1789393219258968380,46118311508652,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
915,1789393219268928695,46118321468971,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
916,1789393219278953118,46118331493383,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
917,1789393219288902954,46118341443205,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
918,1789393219298933921,46118351474181,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
919,1789393219308935728,46118361475994,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
920,1789393219318912659,46118371452935,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
921,1789393219328913168,46118381453442,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
922,1789393219338936263,46118391476540,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
923,1789393219348933158,46118401473437,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
924,1789393219358942220,46118411482500,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
925,1789393219368953192,46118421493469,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
926,1789393219378908374,46118431448651,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
927,1789393219388920651,46118441460932,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
928,1789393219398935596,46118451475788,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
929,1789393219408936602,46118461476876,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
930,1789393219418923508,46118471463780,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
931,1789393219429119182,46118481659441,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
932,1789393219438961887,46118491502154,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
933,1789393219448938489,46118501478744,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
934,1789393219458940184,46118511480346,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
935,1789393219468918164,46118521458436,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
936,1789393219478937588,46118531477766,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
937,1789393219488935443,46118541475710,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
938,1789393219498934904,46118551475173,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
939,1789393219508957652,46118561497920,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
940,1789393219518946840,46118571487109,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
941,1789393219528932287,46118581472556,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
942,1789393219538944029,46118591484301,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
943,1789393219548915738,46118601456012,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
944,1789393219558937114,46118611477391,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
945,1789393219568942524,46118621482804,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
946,1789393219578906426,46118631446703,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
947,1789393219588899726,46118641440003,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
948,1789393219598930803,46118651471079,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
949,1789393219608919461,46118661459740,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
950,1789393219618909255,46118671449531,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
951,1789393219628909491,46118681449769,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
952,1789393219638958261,46118691498539,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
953,1789393219648917823,46118701458102,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
954,1789393219658903636,46118711443912,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
955,1789393219668967925,46118721508206,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
956,1789393219678906230,46118731446509,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
957,1789393219688916221,46118741456495,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
958,1789393219698911101,46118751451376,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
959,1789393219708942931,46118761483205,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
960,1789393219718909206,46118771449480,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
961,1789393219728915176,46118781455452,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
962,1789393219738952795,46118791493069,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
963,1789393219748934010,46118801474290,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
964,1789393219758921154,46118811461430,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
965,1789393219768935663,46118821475940,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
966,1789393219778926014,46118831466274,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
967,1789393219788912474,46118841452751,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
968,1789393219798931030,46118851471307,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
969,1789393219808941074,46118861481348,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
970,1789393219818939063,46118871479337,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
971,1789393219828903194,46118881443471,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
972,1789393219838919055,46118891459337,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
973,1789393219848935622,46118901475903,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
974,1789393219858955182,46118911495459,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
975,1789393219868932421,46118921472695,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
976,1789393219878962524,46118931502803,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
977,1789393219888917392,46118941457667,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
978,1789393219898916210,46118951456483,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
979,1789393219908919104,46118961459378,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
980,1789393219918910328,46118971450603,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
981,1789393219928911079,46118981451356,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
982,1789393219938910955,46118991451220,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
983,1789393219948920272,46119001460540,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
984,1789393219958946147,46119011486425,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
985,1789393219968915724,46119021456000,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
986,1789393219978920164,46119031460443,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
