stamp_s,counter,x,y,yaw,v,str,str_ref
1789220665.047,783,0.0000,0.0000,0.0000,0.0000,-0.0009,0.0000
1789220665.057,784,0.0000,0.0000,0.0000,0.0000,-0.0009,0.0000
1789220665.068,785,0.0000,0.0000,0.0000,0.0000,-0.0001,0.0000
1789220665.077,786,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
1789220665.087,787,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000
1789220665.097,788,0.0000,0.0000,0.0000,0.0000,0.0045,0.0000
1789220665.108,789,0.0000,0.0000,0.0000,0.0000,0.0050,0.0000
1789220665.117,790,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220665.127,791,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220665.137,792,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000
1789220665.147,793,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000
1789220665.157,794,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000
1789220665.167,795,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
1789220665.177,796,0.0000,0.0000,0.0000,0.0000,0.0014,0.0000
1789220665.187,797,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000
1789220665.197,798,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220665.207,799,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220665.217,800,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000
1789220665.227,801,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000
1789220665.237,802,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000
1789220665.247,803,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000
1789220665.257,804,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220665.268,805,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220665.277,806,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000
1789220665.287,807,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000
1789220665.297,808,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
1789220665.308,809,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000
1789220665.317,810,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000
1789220665.327,811,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000
1789220665.337,812,0.0000,0.0000,0.0000,0.0000,-0.0008,0.0000
1789220665.347,813,0.0000,0.0000,0.0000,0.0000,-0.0015,0.0000
1789220665.357,814,0.0000,0.0000,0.0000,0.0000,-0.0013,0.0000
1789220665.367,815,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000
1789220665.377,816,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220665.387,817,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220665.397,818,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000
1789220665.407,819,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000
1789220665.417,820,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000
1789220665.427,821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1789220665.437,822,0.0000,0.0000,0.0000,0.0000,-0.0004,0.0000
1789220665.447,823,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000
1789220665.457,824,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220665.467,825,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220665.477,826,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000
1789220665.487,827,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000
1789220665.497,828,0.0000,0.0000,0.0000,0.0000,0.0014,0.0000
1789220665.507,829,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220665.517,830,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000
1789220665.527,831,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000
1789220665.537,832,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220665.547,833,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000
1789220665.557,834,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000
1789220665.567,835,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000
1789220665.577,836,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220665.588,837,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000
1789220665.597,838,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
1789220665.607,839,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
1789220665.617,840,0.0000,0.0000,0.0000,0.0000,-0.0015,0.0000
1789220665.627,841,0.0000,0.0000,0.0000,0.0000,-0.0007,0.0000
1789220665.637,842,0.0000,0.0000,0.0000,0.0000,-0.0015,0.0000
1789220665.647,843,0.0000,0.0000,0.0000,0.0000,-0.0002,0.0000
1789220665.657,844,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000
1789220665.667,845,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000
1789220665.677,846,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220665.687,847,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000
1789220665.697,848,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000
1789220665.707,849,0.0000,0.0000,0.0000,0.0000,-0.0001,0.0000
1789220665.717,850,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000
1789220665.727,851,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000
1789220665.737,852,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220665.747,853,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220665.757,854,0.0000,0.0000,0.0000,0.0000,-0.0015,0.0000
1789220665.767,855,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000
1789220665.777,856,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000
1789220665.787,857,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000
1789220665.797,858,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000
1789220665.807,859,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220665.817,860,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220665.827,861,0.0000,0.0000,0.0000,0.0000,0.0031,0.0000
1789220665.837,862,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220665.847,863,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000
1789220665.857,864,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000
1789220665.867,865,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220665.877,866,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000
1789220665.887,867,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000
1789220665.897,868,0.0000,0.0000,0.0000,0.0000,-0.0013,0.0000
1789220665.907,869,0.0000,0.0000,0.0000,0.0000,-0.0013,0.0000
1789220665.917,870,0.0000,0.0000,0.0000,0.0000,-0.0008,0.0000
1789220665.927,871,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000
1789220665.937,872,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000
1789220665.947,873,0.0000,0.0000,0.0000,0.0000,0.0014,0.0000
1789220665.957,874,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000
1789220665.967,875,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220665.977,876,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000
1789220665.987,877,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000
1789220665.997,878,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000
1789220666.007,879,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
1789220666.017,880,0.0000,0.0000,0.0000,0.0000,-0.0012,0.0000
1789220666.027,881,0.0000,0.0000,0.0000,0.0000,-0.0013,0.0000
1789220666.037,882,0.0000,0.0000,0.0000,0.0000,-0.0008,0.0000
1789220666.047,883,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000
1789220666.057,884,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000
1789220666.067,885,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
1789220666.077,886,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
1789220666.087,887,0.0000,0.0000,0.0000,0.0000,0.0014,0.0000
1789220666.097,888,0.0000,0.0000,0.0000,0.0000,-0.0006,0.0000
1789220666.107,889,0.0000,0.0000,0.0000,0.0000,-0.0008,0.0000
1789220666.117,890,0.0000,0.0000,0.0000,0.0000,-0.0018,0.0000
1789220666.127,891,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000
1789220666.137,892,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000
1789220666.147,893,0.0000,0.0000,0.0000,0.0000,0.0031,0.0000
1789220666.157,894,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220666.167,895,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220666.177,896,0.0000,0.0000,0.0000,0.0000,0.0014,0.0000
1789220666.187,897,0.0000,0.0000,0.0000,0.0000,0.0014,0.0000
1789220666.197,898,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000
1789220666.207,899,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000
1789220666.217,900,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220666.227,901,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000
1789220666.237,902,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220666.247,903,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000
1789220666.257,904,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220666.267,905,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000
1789220666.277,906,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000
1789220666.288,907,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000
1789220666.297,908,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000
1789220666.308,909,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000
1789220666.317,910,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000
1789220666.327,911,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000
1789220666.337,912,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000
1789220666.347,913,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000
1789220666.357,914,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000
1789220666.367,915,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220666.377,916,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000
1789220666.387,917,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000
1789220666.397,918,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000
1789220666.407,919,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000
1789220666.417,920,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220666.427,921,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000
1789220666.437,922,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000
1789220666.447,923,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220666.457,924,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000
1789220666.467,925,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220666.477,926,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000
1789220666.488,927,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000
1789220666.497,928,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000
1789220666.507,929,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000
1789220666.517,930,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000
1789220666.527,931,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000
1789220666.537,932,0.0000,0.0000,0.0000,0.0000,-0.0004,0.0000
1789220666.547,933,0.0000,0.0000,0.0000,0.0000,-0.0007,0.0000
1789220666.557,934,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000
1789220666.567,935,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000
1789220666.577,936,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000
1789220666.587,937,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000
1789220666.597,938,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000
1789220666.607,939,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000
1789220666.617,940,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220666.627,941,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000
1789220666.637,942,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000
1789220666.647,943,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000
1789220666.657,944,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220666.667,945,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000
1789220666.677,946,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000
1789220666.687,947,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220666.697,948,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220666.707,949,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220666.717,950,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000
1789220666.727,951,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000
1789220666.737,952,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000
1789220666.747,953,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000
1789220666.757,954,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000
1789220666.767,955,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000
1789220666.777,956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1789220666.787,957,0.0000,0.0000,0.0000,0.0000,-0.0001,0.0000
1789220666.797,958,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
1789220666.807,959,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000
1789220666.817,960,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000
1789220666.827,961,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220666.837,962,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220666.847,963,0.0000,0.0000,0.0000,0.0000,0.0031,0.0000
1789220666.857,964,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000
1789220666.867,965,0.0000,0.0000,0.0000,0.0000,0.0014,0.0000
1789220666.877,966,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220666.887,967,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000
1789220666.897,968,0.0000,0.0000,0.0000,0.0000,-0.0002,0.0000
1789220666.907,969,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000
1789220666.917,970,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220666.927,971,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220666.937,972,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000
1789220666.947,973,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
1789220666.957,974,0.0000,0.0000,0.0000,0.0000,-0.0001,0.0000
1789220666.967,975,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000
1789220666.977,976,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000
1789220666.987,977,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000
1789220666.997,978,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000
1789220667.007,979,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220667.017,980,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220667.027,981,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000
1789220667.037,982,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220667.047,983,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220667.057,984,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000
1789220667.067,984,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220667.077,984,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000
1789220667.087,985,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000
1789220667.097,986,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000
1789220667.107,987,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000
1789220667.117,988,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000
1789220667.127,989,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220667.137,990,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000
1789220667.147,991,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220667.157,992,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000
1789220667.167,993,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000
1789220667.177,994,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000
1789220667.187,995,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000
1789220667.197,996,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000
1789220667.207,997,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220667.217,998,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000
1789220667.227,999,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000
1789220667.237,1000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000
1789220667.247,1001,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000
1789220667.257,1002,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000
1789220667.267,1003,0.0000,0.0000,0.0000,0.0000,0.0036,0.0000
1789220667.277,1004,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000
1789220667.287,1005,0.0000,0.0000,0.0000,0.0000,-0.0016,0.0000
1789220667.297,1006,0.0000,0.0000,0.0000,0.0000,-0.0001,0.0000
1789220667.307,1007,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000
1789220667.317,1008,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000
1789220667.327,1009,0.0000,0.0000,0.0000,0.0000,-0.0018,0.0000
1789220667.337,1010,0.0000,0.0000,0.0000,0.0000,-0.0024,0.0000
1789220667.347,1011,0.0000,0.0000,0.0000,0.0000,-0.0001,0.0000
1789220667.357,1012,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
1789220667.367,1013,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000
1789220667.377,1014,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000
1789220667.387,1015,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000
1789220667.397,1016,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000
1789220667.407,1017,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000
1789220667.417,1018,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220667.427,1019,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000
1789220667.437,1020,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000
1789220667.447,1021,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000
1789220667.457,1022,0.0000,0.0000,0.0000,0.0000,-0.0011,0.0000
1789220667.467,1023,0.0000,0.0000,0.0000,0.0000,-0.0018,0.0000
1789220667.477,1024,0.0000,0.0000,0.0000,0.0000,-0.0019,0.0000
1789220667.487,1025,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000
1789220667.497,1026,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000
1789220667.507,1027,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000
1789220667.517,1028,0.0000,0.0000,0.0000,0.0000,-0.0010,0.0000
1789220667.527,1029,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000
1789220667.537,1030,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220667.547,1031,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
1789220667.557,1032,0.0000,0.0000,0.0000,0.0000,-0.0007,0.0000
1789220667.567,1033,0.0000,0.0000,0.0000,0.0000,-0.0011,0.0000
1789220667.577,1034,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000
1789220667.587,1035,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000
1789220667.597,1036,0.0000,0.0000,0.0000,0.0000,-0.0007,0.0000
1789220667.607,1037,0.0000,0.0000,0.0000,0.0000,-0.0024,0.0000
1789220667.617,1038,0.0000,0.0000,0.0000,0.0000,-0.0004,0.0000
1789220667.627,1039,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000
1789220667.637,1040,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000
1789220667.647,1041,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000
1789220667.657,1042,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000
1789220667.667,1043,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220667.677,1044,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000
1789220667.687,1045,0.0000,0.0000,0.0000,0.0000,0.0014,0.0000
1789220667.697,1046,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000
1789220667.707,1047,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220667.717,1048,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000
1789220667.727,1049,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000
1789220667.737,1050,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000
1789220667.747,1051,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220667.757,1052,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220667.767,1053,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220667.777,1054,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000
1789220667.787,1055,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000
1789220667.797,1056,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000
1789220667.807,1057,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000
1789220667.817,1058,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000
1789220667.827,1059,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
1789220667.837,1060,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000
1789220667.847,1061,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000
1789220667.857,1062,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000
1789220667.867,1063,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000
1789220667.877,1064,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000
1789220667.887,1065,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000
1789220667.897,1066,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220667.907,1067,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000
1789220667.917,1068,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000
1789220667.927,1069,0.0000,0.0000,0.0000,0.0000,0.0050,0.0000
1789220667.937,1070,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220667.947,1071,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000
1789220667.957,1072,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
1789220667.967,1073,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220667.977,1074,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220667.987,1075,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
1789220667.997,1076,0.0000,0.0000,0.0000,0.0000,-0.0019,0.0000
1789220668.007,1077,0.0000,0.0000,0.0000,0.0000,-0.0017,0.0000
1789220668.017,1078,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000
1789220668.027,1079,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220668.037,1080,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000
1789220668.047,1081,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220668.057,1082,0.0000,0.0000,0.0000,0.0000,-0.0002,0.0000
1789220668.067,1083,0.0000,0.0000,0.0000,0.0000,-0.0001,0.0000
1789220668.077,1084,0.0000,0.0000,0.0000,0.0000,-0.0003,0.0000
1789220668.087,1085,0.0000,0.0000,0.0000,0.0000,0.0014,0.0000
1789220668.097,1086,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000
1789220668.107,1087,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000
1789220668.117,1088,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000
1789220668.127,1089,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
1789220668.137,1090,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220668.147,1091,0.0000,0.0000,0.0000,0.0000,0.0036,0.0000
1789220668.157,1092,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220668.167,1093,0.0000,0.0000,0.0000,0.0000,-0.0003,0.0000
1789220668.177,1094,0.0000,0.0000,0.0000,0.0000,-0.0021,0.0000
1789220668.187,1095,0.0000,0.0000,0.0000,0.0000,-0.0012,0.0000
1789220668.197,1096,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220668.207,1097,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000
1789220668.217,1098,0.0000,0.0000,0.0000,0.0000,0.0031,0.0000
1789220668.227,1099,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000
1789220668.237,1100,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000
1789220668.247,1101,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220668.257,1102,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220668.267,1103,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220668.277,1104,0.0000,0.0000,0.0000,0.0000,0.0036,0.0000
1789220668.287,1105,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000
1789220668.297,1106,0.0000,0.0000,0.0000,0.0000,0.0037,0.0000
1789220668.307,1107,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000
1789220668.317,1108,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000
1789220668.327,1109,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000
1789220668.337,1110,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000
1789220668.347,1111,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220668.357,1112,0.0000,0.0000,0.0000,0.0000,0.0037,0.0000
1789220668.367,1113,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220668.377,1114,0.0000,0.0000,0.0000,0.0000,0.0037,0.0000
1789220668.388,1115,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220668.397,1116,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000
1789220668.407,1117,0.0000,0.0000,0.0000,0.0000,0.0031,0.0000
1789220668.417,1118,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220668.427,1119,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000
1789220668.437,1120,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000
1789220668.447,1121,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000
1789220668.457,1122,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220668.467,1123,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000
1789220668.477,1124,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220668.487,1125,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000
1789220668.497,1126,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000
1789220668.507,1127,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000
1789220668.517,1128,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000
1789220668.527,1129,0.0000,0.0000,0.0000,0.0000,-0.0007,0.0000
1789220668.537,1130,0.0000,0.0000,0.0000,0.0000,-0.0010,0.0000
1789220668.547,1131,0.0000,0.0000,0.0000,0.0000,-0.0025,0.0000
1789220668.557,1132,0.0000,0.0000,0.0000,0.0000,-0.0008,0.0000
1789220668.568,1133,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
