tick,event_time_ns,gps_x,gps_y,gps_position_valid,gps_track_index,vehicle_speed,vehicle_speed_valid,lane_confidence,gps_cross_track,gps_station_yaw_error,gps_heading_valid,avoid_obstacle_detected,avoid_avoidable,avoid_narrow_gap,avoid_maneuver_done,avoid_v_suggest,avoid_ttc,parking_v_suggest,parking_done,parking_path_blocked,traffic_red_active,traffic_green_active,traffic_stopline_detected,traffic_stop_distance,autonomous_enabled,external_stop,camera_available,gps_fixed_ready,lidar_valid,gps_fix_quality,sensor_alive_mask,front_clearance_m,left_clearance_m,right_clearance_m,lane_age_s,lane_timeout_s,gps_age_s,gps_timeout_s,avoid_age_s,avoid_timeout_s,parking_age_s,parking_timeout_s,recovery_age_s,recovery_timeout_s,avoid_points
32300,1789734222896778920,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.29452759027481,7.0663752555847,0.38202288746834,78.168449401855,1,76.46427154541,0.5,202.66868591309,0.5,-1,0.5,0,0,0
32301,1789734222906770200,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.29452759027481,7.0663752555847,0.38202288746834,78.178436279297,1,76.474258422852,0.5,202.67868041992,0.5,-1,0.5,0,0,0
32302,1789734222916756485,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.29452759027481,7.0663752555847,0.38202288746834,78.188423156738,1,76.484245300293,0.5,202.68865966797,0.5,-1,0.5,0,0,0
32303,1789734222926743776,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.29452759027481,7.0663752555847,0.38202288746834,78.19841003418,1,76.494232177734,0.5,202.6986541748,0.5,-1,0.5,0,0,0
32304,1789734222936776514,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.29452759027481,7.0663752555847,0.38202288746834,78.208442687988,1,76.504264831543,0.5,202.70867919922,0.5,-1,0.5,0,0,0
32305,1789734222946765626,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.29452759027481,7.0663752555847,0.39798408746719,78.21842956543,1,76.514259338379,0.5,202.71867370605,0.5,-1,0.5,0,0,0
32306,1789734222956765694,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.003651469014585,7.0663752555847,0.39798408746719,78.22843170166,1,76.524253845215,0.5,202.72866821289,0.5,-1,0.5,0,0,0
32307,1789734222966768660,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.003651469014585,7.0663752555847,0.39798408746719,78.238433837891,1,76.53426361084,0.5,202.73867797852,0.5,-1,0.5,0,0,0
32308,1789734222976771940,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.003651469014585,7.0663752555847,0.39798408746719,78.248435974121,1,76.54426574707,0.5,202.74868774414,0.5,-1,0.5,0,0,0
32309,1789734222986774052,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.003651469014585,7.0663752555847,0.39798408746719,78.258438110352,1,76.554267883301,0.5,202.75868225098,0.5,-1,0.5,0,0,0
32310,1789734222996771364,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.003651469014585,7.0663752555847,0.39798408746719,78.268440246582,1,76.564262390137,0.5,202.76867675781,0.5,-1,0.5,0,0,0
32311,1789734223006770367,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.003651469014585,7.0663752555847,0.39798408746719,78.278434753418,1,76.574264526367,0.5,202.77868652344,0.5,-1,0.5,0,0,0
32312,1789734223016769177,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.003651469014585,7.0663752555847,0.39798408746719,78.288436889648,1,76.584259033203,0.5,202.78868103027,0.5,-1,0.5,0,0,0
32313,1789734223026771604,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.003651469014585,7.0663752555847,0.39798408746719,78.298439025879,1,76.594261169434,0.5,202.79867553711,0.5,-1,0.5,0,0,0
32314,1789734223036767684,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.003651469014585,7.0663752555847,0.39798408746719,78.308433532715,1,76.60425567627,0.5,202.80867004395,0.5,-1,0.5,0,0,0
32315,1789734223046732451,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.003651469014585,7.0663752555847,0.40052852034569,78.318397521973,1,76.614219665527,0.5,202.81864929199,0.5,-1,0.5,0,0,0
32316,1789734223056747029,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.017273113131523,7.0663752555847,0.40052852034569,78.328414916992,1,76.624237060547,0.5,202.82865905762,0.5,-1,0.5,0,0,0
32317,1789734223066754325,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.017273113131523,7.0663752555847,0.40052852034569,78.338424682617,1,76.634246826172,0.5,202.83866882324,0.5,-1,0.5,0,0,0
32318,1789734223076763379,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.017273113131523,7.0663752555847,0.40052852034569,78.348434448242,1,76.644256591797,0.5,202.84867858887,0.5,-1,0.5,0,0,0
32319,1789734223086761760,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.017273113131523,7.0663752555847,0.40052852034569,78.358428955078,1,76.654251098633,0.5,202.8586730957,0.5,-1,0.5,0,0,0
32320,1789734223096768238,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.017273113131523,7.0663752555847,0.40052852034569,78.368438720703,1,76.664260864258,0.5,202.86868286133,0.5,-1,0.5,0,0,0
32321,1789734223106770355,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.017273113131523,7.0663752555847,0.40052852034569,78.378440856934,1,76.674263000488,0.5,202.87867736816,0.5,-1,0.5,0,0,0
32322,1789734223116770572,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.017273113131523,7.0663752555847,0.40052852034569,78.38843536377,1,76.684265136719,0.5,202.88868713379,0.5,-1,0.5,0,0,0
32323,1789734223126719542,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.017273113131523,7.0663752555847,0.40052852034569,78.398384094238,1,76.694213867188,0.5,202.89863586426,0.5,-1,0.5,0,0,0
32324,1789734223136769336,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.017273113131523,7.0663752555847,0.40052852034569,78.40843963623,1,76.704261779785,0.5,202.90867614746,0.5,-1,0.5,0,0,0
32325,1789734223146755378,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.017273113131523,7.0663752555847,0.40222832560539,78.418426513672,1,76.714248657227,0.5,202.9186706543,0.5,-1,0.5,0,0,0
32326,1789734223156778505,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.059956196695566,7.0663752555847,0.40222832560539,78.428443908691,1,76.724273681641,0.5,202.92869567871,0.5,-1,0.5,0,0,0
32327,1789734223166773718,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.059956196695566,7.0663752555847,0.40222832560539,78.438438415527,1,76.734268188477,0.5,202.93869018555,0.5,-1,0.5,0,0,0
32328,1789734223176780831,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.059956196695566,7.0663752555847,0.40222832560539,78.448448181152,1,76.744270324707,0.5,202.94868469238,0.5,-1,0.5,0,0,0
32329,1789734223186783429,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.059956196695566,7.0663752555847,0.40222832560539,78.458450317383,1,76.754272460938,0.5,202.95869445801,0.5,-1,0.5,0,0,0
32330,1789734223196771887,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.059956196695566,7.0663752555847,0.40222832560539,78.468437194824,1,76.764259338379,0.5,202.96868896484,0.5,-1,0.5,0,0,0
32331,1789734223206770352,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.059956196695566,7.0663752555847,0.40222832560539,78.478439331055,1,76.774261474609,0.5,202.97868347168,0.5,-1,0.5,0,0,0
32332,1789734223216763396,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.059956196695566,7.0663752555847,0.40222832560539,78.488433837891,1,76.784255981445,0.5,202.98867797852,0.5,-1,0.5,0,0,0
32333,1789734223226763583,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.059956196695566,7.0663752555847,0.40222832560539,78.498428344727,1,76.794258117676,0.5,202.99867248535,0.5,-1,0.5,0,0,0
32334,1789734223236732141,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.059956196695566,7.0663752555847,0.40222832560539,78.508399963379,1,76.804222106934,0.5,203.00863647461,0.5,-1,0.5,0,0,0
32335,1789734223246731400,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.059956196695566,7.0663752555847,0.40006762742996,78.518402099609,1,76.814224243164,0.5,203.01864624023,0.5,-1,0.5,0,0,0
32336,1789734223256773369,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44879603385925,7.0663752555847,0.40006762742996,78.528442382812,1,76.824264526367,0.5,203.02868652344,0.5,-1,0.5,0,0,0
32337,1789734223266764649,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44879603385925,7.0663752555847,0.40006762742996,78.538429260254,1,76.834259033203,0.5,203.03868103027,0.5,-1,0.5,0,0,0
32338,1789734223276766254,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44879603385925,7.0663752555847,0.40006762742996,78.548431396484,1,76.844261169434,0.5,203.04867553711,0.5,-1,0.5,0,0,0
32339,1789734223286763558,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44879603385925,7.0663752555847,0.40006762742996,78.558433532715,1,76.85425567627,0.5,203.05867004395,0.5,-1,0.5,0,0,0
32340,1789734223296758159,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44879603385925,7.0663752555847,0.40006762742996,78.568428039551,1,76.864250183105,0.5,203.06866455078,0.5,-1,0.5,0,0,0
32341,1789734223306768206,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44879603385925,7.0663752555847,0.40006762742996,78.578437805176,1,76.87425994873,0.5,203.07867431641,0.5,-1,0.5,0,0,0
32342,1789734223316769267,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44879603385925,7.0663752555847,0.40006762742996,78.588439941406,1,76.884262084961,0.5,203.08868408203,0.5,-1,0.5,0,0,0
32343,1789734223326761762,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44879603385925,7.0663752555847,0.40006762742996,78.598426818848,1,76.894256591797,0.5,203.09867858887,0.5,-1,0.5,0,0,0
32344,1789734223336773522,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44879603385925,7.0663752555847,0.40006762742996,78.608444213867,1,76.904266357422,0.5,203.10868835449,0.5,-1,0.5,0,0,0
32345,1789734223346765512,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44879603385925,7.0663752555847,0.40137809514999,78.618431091309,1,76.914253234863,0.5,203.11866760254,0.5,-1,0.5,0,0,0
32346,1789734223356780645,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.43531379103661,7.0663752555847,0.40137809514999,78.628448486328,1,76.924270629883,0.5,203.12869262695,0.5,-1,0.5,0,0,0
32347,1789734223366767527,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.43531379103661,7.0663752555847,0.40137809514999,78.63843536377,1,76.934257507324,0.5,203.138671875,0.5,-1,0.5,0,0,0
32348,1789734223376836053,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.43531379103661,7.0663752555847,0.40137809514999,78.648506164551,1,76.944328308105,0.5,203.14874267578,0.5,-1,0.5,0,0,0
32349,1789734223386769894,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.43531379103661,7.0663752555847,0.40137809514999,78.65843963623,1,76.954261779785,0.5,203.15867614746,0.5,-1,0.5,0,0,0
32350,1789734223396739040,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.43531379103661,7.0663752555847,0.40137809514999,78.668403625488,1,76.964233398438,0.5,203.16865539551,0.5,-1,0.5,0,0,0
32351,1789734223406764827,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.43531379103661,7.0663752555847,0.40137809514999,78.678428649902,1,76.974258422852,0.5,203.17868041992,0.5,-1,0.5,0,0,0
32352,1789734223416762835,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.43531379103661,7.0663752555847,0.40137809514999,78.688430786133,1,76.984252929688,0.5,203.18867492676,0.5,-1,0.5,0,0,0
32353,1789734223426766448,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.43531379103661,7.0663752555847,0.40137809514999,78.698432922363,1,76.994255065918,0.5,203.19866943359,0.5,-1,0.5,0,0,0
32354,1789734223436767130,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.43531379103661,7.0663752555847,0.40137809514999,78.708435058594,1,77.004257202148,0.5,203.20867919922,0.5,-1,0.5,0,0,0
32355,1789734223446772918,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.43531379103661,7.0663752555847,0.39460146427155,78.718437194824,1,77.014266967773,0.5,203.21868896484,0.5,-1,0.5,0,0,0
32356,1789734223456771110,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44696378707886,7.0663752555847,0.39460146427155,78.728439331055,1,77.024261474609,0.5,203.22868347168,0.5,-1,0.5,0,0,0
32357,1789734223466804000,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44696378707886,7.0663752555847,0.39460146427155,78.738471984863,1,77.034294128418,0.5,203.23870849609,0.5,-1,0.5,0,0,0
32358,1789734223476769412,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44696378707886,7.0663752555847,0.39460146427155,78.748435974121,1,77.044258117676,0.5,203.24867248535,0.5,-1,0.5,0,0,0
32359,1789734223486764294,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44696378707886,7.0663752555847,0.39460146427155,78.758430480957,1,77.054252624512,0.5,203.25866699219,0.5,-1,0.5,0,0,0
32360,1789734223496713477,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44696378707886,7.0663752555847,0.39460146427155,78.768379211426,1,77.06420135498,0.5,203.26861572266,0.5,-1,0.5,0,0,0
32361,1789734223506784053,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44696378707886,7.0663752555847,0.39460146427155,78.778450012207,1,77.074272155762,0.5,203.27868652344,0.5,-1,0.5,0,0,0
32362,1789734223516766362,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44696378707886,7.0663752555847,0.39460146427155,78.788436889648,1,77.084259033203,0.5,203.28868103027,0.5,-1,0.5,0,0,0
32363,1789734223526729118,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44696378707886,7.0663752555847,0.39460146427155,78.798393249512,1,77.094223022461,0.5,203.29864501953,0.5,-1,0.5,0,0,0
32364,1789734223536777211,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44696378707886,7.0663752555847,0.39460146427155,78.808441162109,1,77.104270935059,0.5,203.30868530273,0.5,-1,0.5,0,0,0
32365,1789734223546733824,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.44696378707886,7.0663752555847,0.40734401345253,78.818397521973,1,77.114227294922,0.5,203.31864929199,0.5,-1,0.5,0,0,0
32366,1789734223556771033,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.42043393850327,7.0663752555847,0.40734401345253,78.828437805176,1,77.12425994873,0.5,203.32867431641,0.5,-1,0.5,0,0,0
32367,1789734223566750696,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.42043393850327,7.0663752555847,0.40734401345253,78.838417053223,1,77.134239196777,0.5,203.33865356445,0.5,-1,0.5,0,0,0
32368,1789734223576768110,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.42043393850327,7.0663752555847,0.40734401345253,78.848434448242,1,77.144256591797,0.5,203.34867858887,0.5,-1,0.5,0,0,0
32369,1789734223586771247,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.42043393850327,7.0663752555847,0.40734401345253,78.858436584473,1,77.154266357422,0.5,203.35868835449,0.5,-1,0.5,0,0,0
32370,1789734223596711990,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.42043393850327,7.0663752555847,0.40734401345253,78.868377685547,1,77.164199829102,0.5,203.36862182617,0.5,-1,0.5,0,0,0
32371,1789734223606767065,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.42043393850327,7.0663752555847,0.40734401345253,78.878433227539,1,77.174255371094,0.5,203.37867736816,0.5,-1,0.5,0,0,0
32372,1789734223616764507,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.42043393850327,7.0663752555847,0.40734401345253,78.88843536377,1,77.184257507324,0.5,203.388671875,0.5,-1,0.5,0,0,0
32373,1789734223626769729,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.42043393850327,7.0663752555847,0.40734401345253,78.8984375,1,77.194259643555,0.5,203.39868164062,0.5,-1,0.5,0,0,0
32374,1789734223636768517,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.42043393850327,7.0663752555847,0.40734401345253,78.90843963623,1,77.204261779785,0.5,203.40867614746,0.5,-1,0.5,0,0,0
32375,1789734223646797550,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.42043393850327,7.0663752555847,3.276871919632,78.918464660645,1,77.214286804199,0.5,203.41870117188,0.5,-1,0.5,0,0,0
32376,1789734223656763585,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.040073342621326,7.0663752555847,3.276871919632,78.928428649902,1,77.224258422852,0.5,203.42868041992,0.5,-1,0.5,0,0,0
32377,1789734223666768989,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.040073342621326,7.0663752555847,3.276871919632,78.938438415527,1,77.234260559082,0.5,203.43867492676,0.5,-1,0.5,0,0,0
32378,1789734223676764956,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.040073342621326,7.0663752555847,3.276871919632,78.948432922363,1,77.244255065918,0.5,203.44866943359,0.5,-1,0.5,0,0,0
32379,1789734223686771348,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.040073342621326,7.0663752555847,3.276871919632,78.958435058594,1,77.254264831543,0.5,203.45867919922,0.5,-1,0.5,0,0,0
32380,1789734223696766420,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.040073342621326,7.0663752555847,3.276871919632,78.968437194824,1,77.264259338379,0.5,203.46867370605,0.5,-1,0.5,0,0,0
32381,1789734223706753558,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.040073342621326,7.0663752555847,3.276871919632,78.978424072266,1,77.27424621582,0.5,203.47866821289,0.5,-1,0.5,0,0,0
32382,1789734223716770253,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.040073342621326,7.0663752555847,3.276871919632,78.988441467285,1,77.28426361084,0.5,203.48867797852,0.5,-1,0.5,0,0,0
32383,1789734223726746814,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.040073342621326,7.0663752555847,3.276871919632,78.998413085938,1,77.294235229492,0.5,203.49865722656,0.5,-1,0.5,0,0,0
32384,1789734223736790460,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.040073342621326,7.0663752555847,3.276871919632,79.008460998535,1,77.30428314209,0.5,203.50869750977,0.5,-1,0.5,0,0,0
32385,1789734223746721813,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.040073342621326,7.0663752555847,3.2607805728912,79.01838684082,1,77.31421661377,0.5,203.51863098145,0.5,-1,0.5,0,0,0
32386,1789734223756745567,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.03294674679637,7.0663752555847,3.2607805728912,79.028411865234,1,77.324234008789,0.5,203.52865600586,0.5,-1,0.5,0,0,0
