stamp_s,lat,lon,quality,idx,cross_track_m,at_end,fix_age_s,heading_deg,heading_src,imu_yaw_deg,offset_deg,go,route_index,route_id,sequence_id,route_connecting,station_m,station_window_low_m,station_window_high_m,station_v_ref,station_sample_time_s,preview_requested_station_m,preview_station_m,preview_index,preview_snapped
1789733912.763,37.3037517,127.9070265,4,78,0.266,0,0.067,-134.4,융합,-0.3,-134.1,1,0,04,14378461398811817291,0,19.449780,18.734824,20.034824,1.000000,0.100000,21.949780,21.949780,88,0
1789733912.863,37.3037512,127.9070260,4,78,0.259,0,0.039,-134.2,융합,-0.5,-133.8,1,0,04,14378461398811817291,0,19.520514,18.799780,20.099780,1.000000,0.100000,22.020514,22.020514,88,0
1789733912.963,37.3037505,127.9070255,4,79,0.238,0,0.026,-133.4,융합,-0.6,-132.8,1,0,04,14378461398811817291,0,19.604486,18.870514,20.170514,1.000000,0.100000,22.104486,22.104486,89,0
1789733913.063,37.3037505,127.9070255,4,79,0.238,0,0.126,-133.5,융합,-0.7,-132.8,1,0,04,14378461398811817291,0,19.604486,18.870514,20.170514,1.000000,0.100000,22.104486,22.104486,89,0
1789733913.163,37.3037500,127.9070248,4,79,0.242,0,0.081,-133.7,융합,-0.9,-132.8,1,0,04,14378461398811817291,0,19.678632,18.954486,20.254486,1.000000,0.100000,22.178632,22.166573,89,1
1789733913.263,37.3037493,127.9070240,4,79,0.245,0,0.059,-133.9,융합,-1.2,-132.7,1,0,04,14378461398811817291,0,19.783222,19.028632,20.328632,1.000000,0.100000,22.283222,22.283222,89,0
1789733913.363,37.3037485,127.9070232,4,80,0.236,0,0.041,-134.0,융합,-1.7,-132.3,1,0,04,14378461398811817291,0,19.901418,19.133222,20.433222,1.000000,0.100000,22.401418,22.420123,90,1
1789733913.463,37.3037477,127.9070223,4,80,0.225,0,0.014,-133.8,융합,-1.9,-131.9,1,0,04,14378461398811817291,0,20.025404,19.251418,20.551418,1.000000,0.100000,22.525404,22.525404,90,0
1789733913.563,37.3037477,127.9070223,4,80,0.225,0,0.114,-134.0,융합,-2.1,-131.9,1,0,04,14378461398811817291,0,20.025404,19.251418,20.551418,1.000000,0.100000,22.525404,22.525404,90,0
1789733913.663,37.3037470,127.9070215,4,81,0.226,0,0.089,-134.0,융합,-2.3,-131.6,1,0,04,14378461398811817291,0,20.130053,19.375404,20.675404,1.000000,0.100000,22.630053,22.630053,91,0
1789733913.763,37.3037462,127.9070207,4,81,0.215,0,0.066,-133.7,융합,-2.7,-131.0,1,0,04,14378461398811817291,0,20.243144,19.480053,20.780053,1.000000,0.100000,22.743144,22.743144,91,0
1789733913.863,37.3037455,127.9070198,4,82,0.219,0,0.047,-134.2,융합,-3.2,-131.0,1,0,04,14378461398811817291,0,20.347746,19.593144,20.893144,1.000000,0.100000,22.847746,22.847746,92,0
1789733913.963,37.3037447,127.9070190,4,82,0.208,0,0.019,-134.2,융합,-3.5,-130.6,1,0,04,14378461398811817291,0,20.470621,19.697746,20.997746,1.000000,0.100000,22.970621,22.970621,92,0
1789733914.063,37.3037447,127.9070190,4,82,0.208,0,0.119,-134.7,융합,-4.0,-130.6,1,0,04,14378461398811817291,0,20.470621,19.697746,20.997746,1.000000,0.100000,22.970621,22.970621,92,0
1789733914.163,37.3037440,127.9070182,4,83,0.209,0,0.083,-135.1,융합,-4.5,-130.6,1,0,04,14378461398811817291,0,20.575271,19.820621,21.120621,1.000000,0.100000,23.075271,23.075271,93,0
1789733914.263,37.3037433,127.9070173,4,83,0.210,0,0.070,-135.5,융합,-4.9,-130.6,1,0,04,14378461398811817291,0,20.674535,20.075271,21.075271,0.000000,0.100000,23.174535,23.167749,93,1
1789733914.363,37.3037425,127.9070163,4,84,0.212,0,0.046,-135.8,융합,-5.1,-130.6,1,0,04,14378461398811817291,0,20.802765,20.174535,21.174535,0.000000,0.100000,23.302765,23.302765,94,0
1789733914.463,37.3037418,127.9070155,4,84,0.216,0,0.018,-135.8,융합,-5.2,-130.6,1,0,04,14378461398811817291,0,20.907355,20.302765,21.302765,0.000000,0.100000,23.407355,23.420503,94,1
1789733914.563,37.3037418,127.9070155,4,84,0.216,0,0.118,-135.8,융합,-5.2,-130.6,1,0,04,14378461398811817291,0,20.907355,20.302765,21.302765,0.000000,0.100000,23.407355,23.420503,94,1
1789733914.663,37.3037412,127.9070147,4,84,0.219,0,0.091,-135.1,융합,-5.1,-130.0,1,0,04,14378461398811817291,0,21.012619,20.407355,21.407355,0.000000,0.100000,23.512619,23.512619,94,0
1789733914.763,37.3037405,127.9070140,4,85,0.212,0,0.068,-135.4,융합,-5.2,-130.2,1,0,04,14378461398811817291,0,21.107153,20.512619,21.512619,0.000000,0.100000,23.607153,23.607153,95,0
1789733914.863,37.3037400,127.9070133,4,85,0.216,0,0.049,-135.3,융합,-5.2,-130.1,1,0,04,14378461398811817291,0,21.193005,20.607153,21.607153,0.000000,0.100000,23.693005,23.693005,95,0
1789733914.963,37.3037397,127.9070130,4,85,0.212,0,0.025,-134.2,융합,-5.4,-128.8,1,0,04,14378461398811817291,0,21.240176,20.693005,21.693005,0.000000,0.100000,23.740176,23.740176,95,0
1789733915.063,37.3037397,127.9070130,4,85,0.212,0,0.125,-134.1,융합,-5.3,-128.8,1,0,04,14378461398811817291,0,21.240176,20.693005,21.693005,0.000000,0.100000,23.740176,23.740176,95,0
1789733915.164,37.3037395,127.9070127,4,85,0.220,0,0.088,-135.4,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.274070,20.740176,21.740176,0.000000,0.100000,23.774070,23.774070,95,0
1789733915.263,37.3037393,127.9070125,4,86,0.217,0,0.065,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.297655,20.774070,21.774070,0.000000,0.100000,23.797655,23.797655,96,0
1789733915.363,37.3037392,127.9070125,4,86,0.204,0,0.045,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.310933,20.797655,21.797655,0.000000,0.100000,23.810933,23.810933,96,0
1789733915.463,37.3037392,127.9070123,4,86,0.215,0,0.015,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.810933,21.810933,0.000000,0.100000,23.821241,23.821241,96,0
1789733915.563,37.3037392,127.9070123,4,86,0.215,0,0.115,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.810933,21.810933,0.000000,0.100000,23.821241,23.821241,96,0
1789733915.663,37.3037392,127.9070123,4,86,0.215,0,0.093,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733915.763,37.3037392,127.9070123,4,86,0.215,0,0.074,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733915.863,37.3037392,127.9070123,4,86,0.215,0,0.045,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733915.963,37.3037392,127.9070123,4,86,0.215,0,0.024,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733916.063,37.3037392,127.9070123,4,86,0.215,0,0.124,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733916.163,37.3037392,127.9070123,4,86,0.215,0,0.078,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733916.263,37.3037392,127.9070123,4,86,0.215,0,0.067,-135.3,융합,-5.2,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733916.363,37.3037392,127.9070123,4,86,0.215,0,0.049,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733916.463,37.3037392,127.9070123,4,86,0.215,0,0.025,-135.3,융합,-5.2,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733916.563,37.3037392,127.9070123,4,86,0.215,0,0.006,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733916.663,37.3037392,127.9070123,4,86,0.215,0,0.106,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733916.763,37.3037392,127.9070123,4,86,0.215,0,0.073,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733916.863,37.3037392,127.9070123,4,86,0.215,0,0.046,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733916.963,37.3037392,127.9070123,4,86,0.215,0,0.026,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733917.063,37.3037392,127.9070123,4,86,0.215,0,0.126,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733917.163,37.3037392,127.9070123,4,86,0.215,0,0.089,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733917.263,37.3037392,127.9070123,4,86,0.215,0,0.074,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733917.363,37.3037392,127.9070123,4,86,0.215,0,0.049,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733917.463,37.3037392,127.9070123,4,86,0.215,0,0.030,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733917.563,37.3037392,127.9070123,4,86,0.215,0,0.130,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733917.663,37.3037392,127.9070123,4,86,0.215,0,0.094,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733917.764,37.3037392,127.9070123,4,86,0.215,0,0.068,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733917.863,37.3037392,127.9070123,4,86,0.215,0,0.044,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733917.963,37.3037393,127.9070123,4,86,0.228,0,0.021,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.821241,21.821241,0.000000,0.100000,23.807963,23.807963,96,0
1789733918.063,37.3037393,127.9070123,4,86,0.228,0,0.121,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.821241,21.821241,0.000000,0.100000,23.807963,23.807963,96,0
1789733918.163,37.3037392,127.9070123,4,86,0.215,0,0.079,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.807963,21.807963,0.000000,0.100000,23.821241,23.821241,96,0
1789733918.263,37.3037392,127.9070123,4,86,0.215,0,0.067,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733918.364,37.3037392,127.9070123,4,86,0.215,0,0.054,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733918.463,37.3037392,127.9070123,4,86,0.215,0,0.029,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733918.563,37.3037392,127.9070123,4,86,0.215,0,0.004,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733918.663,37.3037392,127.9070123,4,86,0.215,0,0.104,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733918.763,37.3037392,127.9070123,4,86,0.215,0,0.078,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733918.864,37.3037392,127.9070123,4,86,0.215,0,0.050,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733918.963,37.3037392,127.9070123,4,86,0.215,0,0.029,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733919.063,37.3037392,127.9070123,4,86,0.215,0,0.129,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733919.163,37.3037392,127.9070123,4,86,0.215,0,0.085,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733919.263,37.3037392,127.9070123,4,86,0.215,0,0.070,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733919.363,37.3037392,127.9070123,4,86,0.215,0,0.052,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733919.463,37.3037392,127.9070123,4,86,0.215,0,0.028,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733919.563,37.3037392,127.9070123,4,86,0.215,0,0.001,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733919.663,37.3037392,127.9070123,4,86,0.215,0,0.101,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733919.763,37.3037393,127.9070123,4,86,0.228,0,0.074,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.821241,21.821241,0.000000,0.100000,23.807963,23.807963,96,0
1789733919.863,37.3037393,127.9070123,4,86,0.228,0,0.041,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.807963,21.807963,0.000000,0.100000,23.807963,23.807963,96,0
1789733919.963,37.3037393,127.9070123,4,86,0.228,0,0.022,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.807963,21.807963,0.000000,0.100000,23.807963,23.807963,96,0
1789733920.063,37.3037393,127.9070123,4,86,0.228,0,0.122,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.807963,21.807963,0.000000,0.100000,23.807963,23.807963,96,0
1789733920.163,37.3037392,127.9070123,4,86,0.215,0,0.079,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.807963,21.807963,0.000000,0.100000,23.821241,23.821241,96,0
1789733920.263,37.3037392,127.9070123,4,86,0.215,0,0.072,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733920.363,37.3037392,127.9070123,4,86,0.215,0,0.047,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733920.463,37.3037392,127.9070123,4,86,0.215,0,0.024,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733920.563,37.3037392,127.9070123,4,86,0.215,0,0.124,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733920.663,37.3037393,127.9070123,4,86,0.228,0,0.097,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.821241,21.821241,0.000000,0.100000,23.807963,23.807963,96,0
1789733920.763,37.3037392,127.9070123,4,86,0.215,0,0.072,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.807963,21.807963,0.000000,0.100000,23.821241,23.821241,96,0
1789733920.863,37.3037393,127.9070123,4,86,0.228,0,0.046,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.821241,21.821241,0.000000,0.100000,23.807963,23.807963,96,0
1789733920.963,37.3037393,127.9070123,4,86,0.228,0,0.025,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.807963,21.807963,0.000000,0.100000,23.807963,23.807963,96,0
1789733921.063,37.3037393,127.9070123,4,86,0.228,0,0.125,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.807963,21.807963,0.000000,0.100000,23.807963,23.807963,96,0
1789733921.163,37.3037392,127.9070123,4,86,0.215,0,0.098,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.807963,21.807963,0.000000,0.100000,23.821241,23.821241,96,0
1789733921.263,37.3037392,127.9070123,4,86,0.215,0,0.073,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733921.363,37.3037393,127.9070123,4,86,0.228,0,0.047,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.821241,21.821241,0.000000,0.100000,23.807963,23.807963,96,0
1789733921.463,37.3037393,127.9070123,4,86,0.228,0,0.024,-135.4,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.807963,21.807963,0.000000,0.100000,23.807963,23.807963,96,0
1789733921.563,37.3037393,127.9070123,4,86,0.228,0,0.125,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.807963,21.807963,0.000000,0.100000,23.807963,23.807963,96,0
1789733921.664,37.3037393,127.9070123,4,86,0.228,0,0.098,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.807963,21.807963,0.000000,0.100000,23.807963,23.807963,96,0
1789733921.763,37.3037392,127.9070123,4,86,0.215,0,0.074,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.807963,21.807963,0.000000,0.100000,23.821241,23.821241,96,0
1789733921.865,37.3037392,127.9070123,4,86,0.215,0,0.049,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733921.964,37.3037392,127.9070123,4,86,0.215,0,0.031,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733922.063,37.3037392,127.9070123,4,86,0.215,0,0.131,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733922.164,37.3037393,127.9070123,4,86,0.228,0,0.085,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.821241,21.821241,0.000000,0.100000,23.807963,23.807963,96,0
1789733922.263,37.3037392,127.9070123,4,86,0.215,0,0.073,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.807963,21.807963,0.000000,0.100000,23.821241,23.821241,96,0
1789733922.363,37.3037393,127.9070123,4,86,0.228,0,0.051,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.821241,21.821241,0.000000,0.100000,23.807963,23.807963,96,0
1789733922.463,37.3037392,127.9070123,4,86,0.215,0,0.027,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.807963,21.807963,0.000000,0.100000,23.821241,23.821241,96,0
1789733922.563,37.3037392,127.9070123,4,86,0.215,0,0.127,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.807963,21.807963,0.000000,0.100000,23.821241,23.821241,96,0
1789733922.664,37.3037393,127.9070123,4,86,0.228,0,0.099,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.821241,21.821241,0.000000,0.100000,23.807963,23.807963,96,0
1789733922.763,37.3037393,127.9070123,4,86,0.228,0,0.074,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.807963,21.807963,0.000000,0.100000,23.807963,23.807963,96,0
1789733922.863,37.3037392,127.9070123,4,86,0.215,0,0.050,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.807963,21.807963,0.000000,0.100000,23.821241,23.821241,96,0
1789733922.963,37.3037392,127.9070123,4,86,0.215,0,0.027,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733923.064,37.3037392,127.9070123,4,86,0.215,0,0.127,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733923.163,37.3037393,127.9070123,4,86,0.228,0,0.089,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.821241,21.821241,0.000000,0.100000,23.807963,23.807963,96,0
1789733923.263,37.3037392,127.9070123,4,86,0.215,0,0.076,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.807963,21.807963,0.000000,0.100000,23.821241,23.821241,96,0
1789733923.363,37.3037393,127.9070123,4,86,0.228,0,0.050,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.821241,21.821241,0.000000,0.100000,23.807963,23.807963,96,0
1789733923.464,37.3037393,127.9070123,4,86,0.228,0,0.025,-135.4,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.807963,21.807963,0.000000,0.100000,23.807963,23.807963,96,0
1789733923.563,37.3037393,127.9070123,4,86,0.228,0,0.125,-135.4,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.807963,21.807963,0.000000,0.100000,23.807963,23.807963,96,0
1789733923.663,37.3037393,127.9070123,4,86,0.228,0,0.099,-135.4,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.807963,21.807963,0.000000,0.100000,23.807963,23.807963,96,0
1789733923.763,37.3037393,127.9070123,4,86,0.228,0,0.074,-135.4,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.807963,21.807963,0.000000,0.100000,23.807963,23.807963,96,0
1789733923.863,37.3037393,127.9070123,4,86,0.228,0,0.047,-135.4,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.807963,21.807963,0.000000,0.100000,23.807963,23.807963,96,0
1789733923.963,37.3037392,127.9070123,4,86,0.215,0,0.024,-135.4,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.807963,21.807963,0.000000,0.100000,23.821241,23.821241,96,0
1789733924.063,37.3037392,127.9070123,4,86,0.215,0,0.124,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.807963,21.807963,0.000000,0.100000,23.821241,23.821241,96,0
1789733924.163,37.3037393,127.9070123,4,86,0.228,0,0.085,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.307963,20.821241,21.821241,0.000000,0.100000,23.807963,23.807963,96,0
1789733924.263,37.3037392,127.9070123,4,86,0.215,0,0.066,-135.4,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.807963,21.807963,0.000000,0.100000,23.821241,23.821241,96,0
1789733924.363,37.3037392,127.9070123,4,86,0.215,0,0.046,-135.4,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733924.463,37.3037392,127.9070123,4,86,0.215,0,0.025,-135.4,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733924.563,37.3037392,127.9070123,4,86,0.215,0,0.125,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
1789733924.663,37.3037392,127.9070123,4,86,0.215,0,0.100,-135.3,융합,-5.3,-130.1,1,0,04,14378461398811817291,0,21.321241,20.821241,21.821241,0.000000,0.100000,23.821241,23.821241,96,0
