idx,utc,lat,lon,height_m,east_m,north_m,quality
31,114758.75,37.3041073,127.9074698,183.700,-6.125,-5.733,4
32,114759.00,37.3041057,127.9074678,183.700,-6.302,-5.919,4
33,114759.25,37.3041040,127.9074657,183.700,-6.493,-6.104,4
34,114759.50,37.3041023,127.9074633,183.700,-6.700,-6.290,4
35,114759.75,37.3041007,127.9074608,183.700,-6.921,-6.475,4
36,114800.00,37.3040988,127.9074583,183.700,-7.143,-6.679,4
37,114800.25,37.3040972,127.9074558,183.700,-7.364,-6.865,4
38,114800.50,37.3040953,127.9074538,183.700,-7.541,-7.069,4
39,114800.75,37.3040937,127.9074513,183.700,-7.763,-7.254,4
40,114801.00,37.3040918,127.9074490,183.700,-7.969,-7.458,4
41,114801.25,37.3040898,127.9074465,183.700,-8.191,-7.681,4
42,114801.50,37.3040878,127.9074443,183.700,-8.382,-7.904,4
43,114801.75,37.3040858,127.9074422,183.700,-8.574,-8.126,4
44,114802.00,37.3040840,127.9074398,183.700,-8.781,-8.330,4
