stamp_s,state,stop_count,pose_x,pose_y,pose_yaw,ref_x,ref_y,ref_yaw,ref_curvature,target_str,act_str,v_ref,act_v,dx,dy,dyaw
1788451504.455278,searching_for_gap,0,0.006892005692884571,-0.0034817438268737407,-0.0014759754177915418,1.5,0.0,0.0,0.0,0.0,-0.002543851500377059,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.4665513,searching_for_gap,0,0.006892005692884571,-0.0034817438268737407,-0.0014759754177915418,1.5,0.0,0.0,0.0,0.0,-0.002064482541754842,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.4787977,searching_for_gap,0,0.006892005692884571,-0.0034817438268737407,-0.0014759754177915418,1.5,0.0,0.0,0.0,0.0,-0.003129746997728944,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.4855947,searching_for_gap,0,0.006892005692884571,-0.0034817438268737407,-0.0014759754177915418,1.5,0.0,0.0,0.0,0.0,-0.003955326974391937,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.49517,searching_for_gap,0,0.00737298626860821,-0.004999256114819825,-0.0017665132262769667,1.5,0.0,0.0,0.0,0.0,-0.003955326974391937,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.5053115,searching_for_gap,0,0.00737298626860821,-0.004999256114819825,-0.0017665132262769667,1.5,0.0,0.0,0.0,0.0,-0.003689010627567768,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.516581,searching_for_gap,0,0.00737298626860821,-0.004999256114819825,-0.0017665132262769667,1.5,0.0,0.0,0.0,0.0,-0.0027302727103233337,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.525174,searching_for_gap,0,0.00737298626860821,-0.004999256114819825,-0.0017665132262769667,1.5,0.0,0.0,0.0,0.0,-0.0024639565963298082,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.5393283,searching_for_gap,0,0.00737298626860821,-0.004999256114819825,-0.0017665132262769667,1.5,0.0,0.0,0.0,0.0,-0.0005997438565827906,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.545597,searching_for_gap,0,0.00737298626860821,-0.004999256114819825,-0.0017665132262769667,1.5,0.0,0.0,0.0,0.0,-0.0006263754912652075,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.5552843,searching_for_gap,0,0.00737298626860821,-0.004999256114819825,-0.0017665132262769667,1.5,0.0,0.0,0.0,0.0,-0.0008394283941015601,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.5651796,searching_for_gap,0,0.00737298626860821,-0.004999256114819825,-0.0017665132262769667,1.5,0.0,0.0,0.0,0.0,-0.001478587044402957,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.577368,searching_for_gap,0,0.00737298626860821,-0.004999256114819825,-0.0017665132262769667,1.5,0.0,0.0,0.0,0.0,-0.002011219272390008,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.5851812,searching_for_gap,0,0.0073614896847173684,-0.003340952413982494,-0.0014108858489962908,1.5,0.0,0.0,0.0,0.0,-0.0028367992490530014,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.5976658,searching_for_gap,0,0.0073614896847173684,-0.003340952413982494,-0.0014108858489962908,1.5,0.0,0.0,0.0,0.0,-0.0032895365729928017,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
